id,lang,timespan,keyword,topics,topic_name,count
eng_1840_telephone_0,eng,1840,telephone,"['price', 'assortment', 'Broadway', 'article', 'instrument', 'retail', 'street', 'wholesale', 'hair', 'Fulton', 'offer', 'cent', 'stock', 'Wall', 'style']",sales,47
eng_1840_telephone_1,eng,1840,telephone,"['John', 'Mary', 'Smith', 'Henry', 'James', 'Capt', 'Brown', 'Edward', 'Patrick', 'Thomas', 'Sarah', 'Martin', 'William', 'David', 'George']",random,0
eng_1840_telephone_2,eng,1840,telephone,"['word', 'Bible', 'character', 'language', 'school', 'society', 'Lord', 'race', 'dress', 'idea', 'sound', 'white', 'represent', 'history', 'Austria']",religion,25
eng_1840_telephone_3,eng,1840,telephone,"['night', 'evening', 'appear', 'theatre', 'hear', 'prisoner', 'play', 'yesterday', 'woman', 'move', 'house', 'opera', 'perform', 'morrow', 'crowd']",theatre,43
eng_1840_telephone_4,eng,1840,telephone,"['General', 'army', 'rebel', 'regiment', 'government', 'officer', 'enemy', 'troop', 'Colonel', 'battle', 'right', 'drive', 'command', 'british', 'horse']",war,25
eng_1840_telephone_5,eng,1840,telephone,"['water', 'river', 'England', 'Mexico', 'reach', 'increase', 'mountain', 'country', 'state', 'mile', 'contract', 'thousand', 'carry', 'operation', 'letter']",travel,24
eng_1840_telephone_6,eng,1840,telephone,"['funeral', 'invite', 'residence', 'aged', 'attend', 'relative', 'market', 'January', 'year', 'Sunday', 'friend', 'afternoon', 'July', 'county', 'Monday']",funeral,30
eng_1840_telephone_7,eng,1840,telephone,"['question', 'bill', 'President', 'report', 'resolution', 'Committee', 'Senate', 'committee', 'vote', 'Congress', 'witness', 'Court', 'whig', 'party', 'Convention']",politics,43
eng_1840_telephone_8,eng,1840,telephone,"['street', 'apply', 'avenue', 'room', 'Address', 'Broadway', 'Board', 'want', 'family', 'gentleman', 'Herald', 'atreet', 'reference', 'house', 'private']",hiring,68
eng_1840_telephone_9,eng,1840,telephone,"['tbat', 'thai', 'will', 'tlio', 'hare', 'tell', 'week', 'light', 'Railroad', 'anil', 'lead', 'thin', 'tint', 'wear', 'till']",random,0
eng_1840_telephone_10,eng,1840,telephone,"['NYork', 'brig', 'bark', 'Schr', 'Boston', 'Baltimore', 'ship', 'Philadelphia', 'Bark', 'April', 'Brig', 'Liverpool', 'Ship', 'port', 'schr']",boats,36
eng_1840_telephone_11,eng,1840,telephone,"['cause', 'church', 'people', 'think', 'meeting', 'public', 'believe', 'regard', 'long', 'result', 'principle', 'view', 'doubt', 'ment', 'condition']",random,0
eng_1840_telephone_12,eng,1840,telephone,"['cure', 'disease', 'freight', 'cabin', 'street', 'remedy', 'bottle', 'North', 'medicine', 'case', 'Albany', 'stricture', 'passenger', 'pain', 'ship']",medicine,14
eng_1870_telephone_0,eng,1870,telephone,"['year', 'street', 'tlio', 'prize', 'morning', 'place', 'invite', 'Church', 'funeral', 'State', 'late', 'book', 'John', 'receive', 'number']",funeral,57
eng_1870_telephone_1,eng,1870,telephone,"['yesterday', 'people', 'come', 'government', 'know', 'Judge', 'think', 'report', 'length', 'pass', 'fact', 'race', 'England', 'question', 'matter']",politics,377
eng_1870_telephone_2,eng,1870,telephone,"['bark', 'steady', 'dull', 'Schr', 'head', 'bushel', 'brig', 'weight', 'April', 'York', 'middling', 'Liverpool', 'Baltimore', 'quiet', 'wheat']",boats,74
eng_1870_telephone_3,eng,1870,telephone,"['MATINEE', 'street', 'Miss', 'SATURDAY', 'THEATRE', 'theatre', 'evening', 'avenue', 'EVENING', 'MONDAY', 'concert', 'opera', 'admission', 'grand', 'WEEK']",theatre,327
eng_1870_telephone_4,eng,1870,telephone,"['Herald', 'Harness', 'office', 'reference', 'Broadway', 'warrant', 'draw', 'Address', 'Wagon', 'private', 'trot', 'horse', 'Uptown', 'room', 'near']",public interest,242
eng_1870_telephone_5,eng,1870,telephone,"['pier', 'North', 'River', 'leave', 'steamer', 'ticket', 'excursion', 'freight', 'foot', 'CITY', 'passage', 'connect', 'July', 'December', 'trip']",boats,170
sp_1860_gasoline_0,sp,1860,gasoline,"['hombre', 'vida', 'querer', 'España', 'sistema', 'pobre', 'necesitar', 'tanto', 'historia', 'necesario', 'cosa', 'buscar', 'espiritu', 'merecer', 'vivir']",random,0
sp_1860_gasoline_1,sp,1860,gasoline,"['carlista', 'herido', 'voluntario', 'federal', 'Republica', 'partida', 'soldado', 'faccion', 'general', 'tropa', 'fuerza', 'arma', 'columna', 'batallon', 'prisionero']",war,57
sp_1860_gasoline_2,sp,1860,gasoline,"['idem', 'precio', 'sermon', 'surtido', 'frasco', 'lampara', 'lata', 'cuarto', 'Señora', 'vender', 'cocina', 'noveno', 'tubo', 'principal', 'baño']",real estate,173
sp_1860_gasoline_3,sp,1860,gasoline,"['millón', 'vino', 'derecho', 'impuesto', 'pesetas', 'producto', 'tarifa', 'consumo', 'recargo', 'baja', 'articulo', 'aceite', 'comercio', 'kilogramo', 'aumento']",commerce,30
sp_1860_gasoline_4,sp,1860,gasoline,"['ayer', 'gobernador', 'Jose', 'distrito', 'nombrar', 'provincia', 'Madrid', 'teniente', 'Sevilla', 'provincial', 'Antonio', 'Cadiz', 'general', 'Francisco', 'ministerio']",government,127
sp_1860_gasoline_5,sp,1860,gasoline,"['teatro', 'obra', 'autor', 'libro', 'escena', 'padre', 'agua', 'cuadro', 'toro', 'artista', 'mujer', 'tierra', 'maestro', 'mundo', 'arte']",theatre,66
sp_1860_gasoline_6,sp,1860,gasoline,"['partido', 'Gobierno', 'diario', 'conservador', 'palabra', 'radical', 'ministro', 'señor', 'colega', 'derecho', 'Constitucion', 'aceptar', 'principio', 'deber', 'suelto']",politics,94
sp_1860_gasoline_7,sp,1860,gasoline,"['Época', 'ministerial', 'Cortes', 'español', 'Consejo', 'noticia', 'añadir', 'creer', 'prensa', 'constitucional', 'periodico', 'Diario', 'Canovas', 'asunto', 'ruso']",newspaper,30
sp_1860_gasoline_8,sp,1860,gasoline,"['farmacia', 'caja', 'Moreno', 'enfermedad', 'Principe', 'calle', 'Madrid', 'Agencia', 'tomo', 'diente', 'libra', 'Sordo', 'dolor', 'vara', 'curacion']",medicine,29
sp_1860_gasoline_9,sp,1860,gasoline,"['fecha', 'diputado', 'Hacienda', 'Banco', 'Tesoro', 'decreto', 'Gaceta', 'numero', 'general', 'juez', 'pago', 'clase', 'arreglo', 'carpeta', 'pesetas']",bank,37
sp_1860_gasoline_10,sp,1860,gasoline,"['dejar', 'momento', 'esperar', 'volver', 'producir', 'paso', 'escribir', 'necesidad', 'atencion', 'salir', 'empezar', 'completo', 'tener', 'inglés', 'sitio']",random,0
sp_1860_gasoline_11,sp,1860,gasoline,"['vapor', 'puerto', 'quedar', 'casa', 'salio', 'tren', 'buque', 'capital', 'estacion', 'causa', 'detener', 'francés', 'duro', 'continuar', 'haber él']",trains,24
fr_1820_gasoline_0,fr,1820,gasoline,"['republique', 'politique', 'gouvernement', 'presse', 'president', 'republicain', 'liberte', 'citoyen', 'milieu', 'reine', 'laisse', 'vrai', 'mort', 'affaire', 'electeur']",politics,28
fr_1820_gasoline_1,fr,1820,gasoline,"['savoir', 'blanc', 'trop', 'cher', 'redacteur', 'chose', 'moment', 'tour', 'rendre', 'tenir', 'être', 'main', 'sortir', 'droit', 'feuille']",newspaper,10
fr_1820_gasoline_2,fr,1820,gasoline,"['representation', 'ville', 'recevoir', 'cheval', 'pere', 'part', 'travail', 'payer', 'porte', 'famille', 'action', 'matin', 'trouver', 'annoncer', 'valoir']",public interest,27
fr_1820_gasoline_3,fr,1820,gasoline,"['theâtre', 'mlle', 'ouvrage', 'acteur', 'paraître', 'auteur', 'musique', 'livraison', 'piece', 'joue', 'public', 'royal', 'jouer', 'soir', 'directeur']",theatre,29
fr_1820_gasoline_4,fr,1820,gasoline,"['avoue', 'etoffe', 'meuble', 'louer', 'Montmartre', 'flacon', 'adjudication', 'notaire', 'Neuve', 'tribunal', 'civil', 'maison', 'tache', 'midi', 'renseignemen']",real estate,58
fr_1820_gasoline_5,fr,1820,gasoline,"['peuple', 'chapeau', 'Monsieur', 'prince', 'fille', 'garde', 'femme', 'noir', 'voir', 'commencer', 'poesie', 'fleur', 'terre', 'mourir', 'bleu']",family,19
fr_1820_gasoline_6,fr,1820,gasoline,"['chambre', 'depute', 'costume', 'gauche', 'petition', 'projet', 'avocat', 'Balzac', 'habitan', 'mois', 'national', 'vote', 'centre', 'pantalon', 'discussion']",politics,6
fr_1820_gasoline_7,fr,1820,gasoline,"['temps', 'poete', 'verite', 'plaisir', 'contre', 'rôle', 'forme', 'anglais', 'ancien', 'langue', 'livre', 'ecrit', 'fait', 'suite', 'mere']",literature,21
fr_1820_gasoline_8,fr,1820,gasoline,"['Armand', 'quintessence', 'precieux', 'cours', 'remede', 'guerit', 'invetere', 'approuve', 'charlatanisme', 'durillon', 'cors', 'mede', 'contrefaire', 'linge', 'Clery']",medicine,31
fr_1820_gasoline_9,fr,1820,gasoline,"['jamais', 'mieux', 'roman', 'force', 'nombre', 'guerre', 'doute', 'entendre', 'second', 'fois', 'ment', 'nature', 'litterature', 'partie', 'point']",literature,14
fr_1820_gasoline_10,fr,1820,gasoline,"['mesd', 'acte', 'vaud', 'millimètre', 'Paul', 'théâtre', 'Lepeintre', 'Albert', 'comedie', 'Guillemin', 'vaudevill', 'Theodore', 'theatre', 'Ferville', 'george']",theatre,23
ger_1880_gasoline_0,ger,1880,gasoline,"['Pastor', 'Predigt', 'Abendmahl', 'Gottesdienst', 'Tausch', 'Kirche', 'Hauptpastor', 'abends', 'Kandidat', 'Pastorat', 'Kindergottesdienst', 'Onkel', 'Sonntag', 'evangelisch', 'Prediger']",religion,7
ger_1880_gasoline_1,ger,1880,gasoline,"['Mutter', 'sitzen', 'elektrisch', 'Herz', 'nennen', 'Blick', 'Licht', 'lieben', 'Liebe', 'Onkel', 'lesen', 'lachen', 'bezahlen', 'jung', 'Wasser']",family,60
ger_1880_gasoline_2,ger,1880,gasoline,"['Steindamm', 'Langereihe', 'Neust', 'billig', 'Preis', 'Verkauf', 'Wexstr', 'Vorm', 'Part', 'Moebel', 'kaufen', 'Panli', 'Filiale', 'Steinweg', 'Barmbeck']",ssles,14
ger_1880_gasoline_3,ger,1880,gasoline,"['Maedch', 'Gesucht', 'suchen', 'Lohn', 'Stell', 'Maedche', 'Naeh', 'Tuecht', 'verm', 'tuechtig', 'Moebl', 'Lehrling', 'vermiethen', 'Mdch', 'Wohn']",hiring,72
ger_1880_gasoline_4,ger,1880,gasoline,"['Juli', 'Juni', 'Berlin', 'Paris', 'England', 'Deutschland', 'Million', 'Kaiser', 'Frankreich', 'Oktober', 'Kilometer', 'Reich', 'Regierung', 'Handel', 'Koenigin']",international,40
ger_1880_gasoline_5,ger,1880,gasoline,"['angeklagter', 'November', 'Senat', 'Antrag', 'Ausschuß', 'Leiche', 'betreffend', 'Buergerschaft', 'beantragen', 'Zeuge', 'vorsitzend', 'beschließen', 'April', 'nachmittag', 'abend']",crime,32
ger_1880_gasoline_6,ger,1880,gasoline,"['Heinrich', 'Friedrich', 'Anna', 'Carl', 'Johann', 'Wilhelm', 'Maria', 'Standesamt', 'Johanna', 'Wilhelmine', 'Christian', 'Hermann', 'Dorothea', 'Caroline', 'Marie']",names,28
ger_1880_gasoline_7,ger,1880,gasoline,"['Meter', 'rennen', 'laufen', 'Platz', 'abends', 'Professor', 'gewinnen', 'Sieg', 'fahren', 'September', 'fich', 'Bahn', 'Theater', 'Pferd', 'Gericht']",race,24
ger_1880_gasoline_8,ger,1880,gasoline,"['Vater', 'Wort', 'scheinen', 'sagen', 'glauben', 'fragen', 'rufen', 'denken', 'haeten', 'Brief', 'Stunde', 'Mensch', 'Welt', 'Name', 'erheben']",random,0
ger_1880_gasoline_9,ger,1880,gasoline,"['gestern', 'Dampfer', 'Schiff', 'fich', 'wohnend', 'erleiden', 'Feuer', 'Kapitaen', 'schaffen', 'Verletzung', 'Hafen', 'Bord', 'Feuerwehr', 'Nachmittag', 'Wind']",boats,107
ger_1880_gasoline_10,ger,1880,gasoline,"['Redner', 'Staat', 'Klaeger', 'Gesetz', 'Interesse', 'Partei', 'Mitglied', 'Gefaengnis', 'Antrag', 'Fall', 'abends', 'Firma', 'Rede', 'Richter', 'preußisch']",crime,41
ger_1880_gasoline_11,ger,1880,gasoline,"['Taxe', 'empfehlen', 'Akte', 'billig', 'echt', 'Stueck', 'liefern', 'Apotheke', 'Anfang', 'Pflege', 'Lager', 'Muster', 'Bezirk', 'Preis', 'fertig']",taxes,55
ger_1880_gasoline_12,ger,1880,gasoline,"['verk', 'Bill', 'Verk', 'Bettst', 'verkaufen', 'eleg', 'billig', 'bill', 'Sofa', 'Stuehle', 'Piano', 'Gebr', 'verkauf', 'Fahrrad', 'Tisch']",sales,36
sp_1880_gasoline_0,sp,1880,gasoline,"['periodico', 'español', 'Paris', 'libertad', 'nombre', 'Carlos', 'liar', 'Alonso', 'inglés', 'Londres', 'centro', 'efecto', 'escuela', 'politico', 'premio']",public interest,21
sp_1880_gasoline_1,sp,1880,gasoline,"['llamar', 'deber', 'punto', 'falta', 'estudio', 'tanto', 'derecho', 'Francia', 'impuesto', 'Alemania', 'gasto', 'Inglaterra', 'situacion', 'industrial', 'recurso']",industry,21
sp_1880_gasoline_2,sp,1880,gasoline,"['vida', 'hombre', 'libro', 'mano', 'mundo', 'vivir', 'querer', 'tierra', 'escrito', 'obra', 'papel', 'pasar', 'saber', 'paso', 'perder']",writing,54
sp_1880_gasoline_3,sp,1880,gasoline,"['vender', 'precio', 'pral', 'botica', 'surtido', 'pesetas', 'domicilio', 'farmacia', 'casa', 'especialidad', 'olor', 'gratis', 'Plaza', 'venta', 'clase']",sakes,360
sp_1880_gasoline_4,sp,1880,gasoline,"['casa', 'noche', 'calle', 'joven', 'guardia', 'llamado', 'autoridad', 'numero', 'persona', 'incendio', 'fuego', 'mujer', 'tren', 'ciudad', 'detener']",crime,67
sp_1880_gasoline_5,sp,1880,gasoline,"['ayer', 'general', 'orden', 'civil', 'anoche', 'Madrid', 'Cuba', 'provincia', 'distrito', 'individuo', 'decreto', 'Guerra', 'disponer', 'Barcelona', 'mañana']",war,131
sp_1880_gasoline_6,sp,1880,gasoline,"['litro', 'decalitro', 'kilogramo', 'Vino', 'Petroleo', 'pesetas', 'noveno', 'Aceite', 'kilog', 'Carbon', 'vaca', 'idem', 'Ídem', 'Jabon', 'cordero']",production,84
sp_1880_gasoline_7,sp,1880,gasoline,"['Jose', 'medio', 'Antonio', 'Manuel', 'doña', 'Francisco', 'Juan', 'idem', 'Luis', 'Maria', 'exterior', 'calle', 'teatro', 'acto', 'medico']",random,0
sp_1880_gasoline_8,sp,1880,gasoline,"['ministro', 'proyecto', 'gobierno', 'señor', 'asunto', 'presupuesto', 'Hacienda', 'pedir', 'acerca', 'concejal', 'poder', 'puesto', 'Ayuntamiento', 'hecho', 'aprobar']",government,51
sp_1880_gasoline_9,sp,1880,gasoline,"['Higinia', 'Varela', 'Luciana', 'Dolores', 'doña', 'Avila', 'Astray', 'Millan', 'Carcel', 'procesado', 'sumario', 'declaracion', 'Balaguer', 'crimen', 'delito']",crime,19
sp_1880_gasoline_10,sp,1880,gasoline,"['vino', 'pesetas', 'producto', 'aumento', 'importacion', 'alcohol', 'derecho', 'valor', 'baja', 'tarifa', 'comercio', 'aceite', 'tejido', 'millón', 'exportacion']",import / export,60
sp_1880_gasoline_11,sp,1880,gasoline,"['diputado', 'discurso', 'comision', 'Congreso', 'partido', 'señor', 'presidente', 'gobierno', 'discusion', 'sesion', 'voto', 'Sagasta', 'debate', 'Romero', 'Sres']",politics,32
sp_1880_gasoline_12,sp,1880,gasoline,"['toro', 'agua', 'caballo', 'principal', 'niño', 'letra', 'callo', 'blanco', 'caja', 'plata', 'deposito', 'cuarto', 'vapor', 'Compañia', 'piel']",bullfight,28
sp_1880_gasoline_13,sp,1880,gasoline,"['haber', 'cosa', 'pueblo', 'llegar', 'pais', 'caso', 'España', 'tiempo', 'dejar', 'leer', 'alto', 'articulo', 'grupo', 'ocupar', 'algun']",random,0
fr_1850_gasoline_0,fr,1850,gasoline,"['flacon', 'traitement', 'maladie', 'dartres', 'bouton', 'Lombards', 'excellence', 'poudre', 'humeur', 'medecin', 'chocolat', 'virus', 'Barbe', 'depuratif', 'guerison']",medicine,435
fr_1850_gasoline_1,fr,1850,gasoline,"['bien', 'homme', 'faire', 'vouloir', 'monsieur', 'avoir', 'savoir', 'voir', 'falloir', 'dire', 'petit', 'Monsieur', 'femme', 'croire', 'prendre']",family,340
fr_1850_gasoline_2,fr,1850,gasoline,"['paix', 'coin', 'blanc', 'italien', 'face', 'boulevard', 'tribunal', 'mode', 'frere', 'luxe', 'Richelieu', 'chevalier', 'ville', 'george', 'Dupin']",public interest,26
fr_1850_gasoline_3,fr,1850,gasoline,"['franc', 'maison', 'gouvernement', 'gros', 'billet', 'general', 'Societe', 'nouveau', 'prix', 'loterie', 'Colbert', 'directeur', 'Compagnie', 'action', 'million']",companies,155
fr_1850_gasoline_4,fr,1850,gasoline,"['journal', 'être', 'garde', 'côte', 'coup', 'part', 'droit', 'tete', 'mari', 'pied', 'faire', 'presse', 'president', 'chambre', 'Dieu']",newspaper,36
sp_1890_gasoline_0,sp,1890,gasoline,"['reales', 'litro', 'motor', 'maquina', 'arroba', 'electrico', 'kilo', 'aceite', 'aplicación', 'alumbrado', 'caldera', 'pesetas', 'idem', 'vagoneta', 'portatil']",machines,311
sp_1890_gasoline_1,sp,1890,gasoline,"['civil', 'calle', 'noche', 'gobernador', 'obrero', 'orden', 'autoridad', 'alcalde', 'guardia', 'juez', 'llegar', 'persona', 'tren', 'ayer', 'noticia']",government,153
sp_1890_gasoline_2,sp,1890,gasoline,"['fuerza', 'color', 'piedra', 'agua', 'colera', 'explosion', 'aire', 'metro', 'cuyo', 'cien', 'casa', 'calor', 'edificio', 'taller', 'viento']",infrastructure,89
sp_1890_gasoline_3,sp,1890,gasoline,"['España', 'politico', 'gobierno', 'Unidos', 'partido', 'Francia', 'conservador', 'español', 'extranjero', 'periodico', 'tratado', 'publicar', 'caso', 'pais', 'cambio']",international politics,40
sp_1890_gasoline_4,sp,1890,gasoline,"['impuesto', 'articulo', 'derecho', 'pesetas', 'presupuesto', 'consumo', 'producto', 'administracion', 'gasto', 'pagar', 'clase', 'industrial', 'vino', 'ingreso', 'servicio']",taxes,59
sp_1890_gasoline_5,sp,1890,gasoline,"['palabra', 'cosa', 'decir', 'hablar', 'señor', 'hecho', 'opinion', 'testigo', 'idea', 'querer', 'frase', 'mundo', 'deber', 'conocer', 'pedir']",random,0
sp_1890_gasoline_6,sp,1890,gasoline,"['pesetas', 'pral', 'Garcia', 'manta', 'Madrid', 'calle', 'Jose', 'seta', 'Maria', 'niño', 'Martinez', 'ropa', 'hermano', 'Lopez', 'Carmen']",fashion,134
sp_1890_gasoline_7,sp,1890,gasoline,"['moro', 'Melilla', 'fuerte', 'campo', 'Campos', 'llegar', 'anarquista', 'caballo', 'acabar', 'noticia', 'Pablo', 'mano', 'plaza', 'Tanger', 'soltar']",international politics,34
sp_1890_gasoline_8,sp,1890,gasoline,"['precio', 'clase', 'alma', 'traje', 'vender', 'gratis', 'farmacia', 'libro', 'barato', 'surtido', 'piel', 'dirigir él', 'poeta', 'casa', 'cura']",sales,77
sp_1890_gasoline_9,sp,1890,gasoline,"['obra', 'publico', 'aplauso', 'pueblo', 'Madrid', 'servicio', 'familia', 'poder', 'social', 'tiempo', 'azul', 'dificil', 'constituir', 'estudio', 'semana']",event,41
sp_1890_gasoline_10,sp,1890,gasoline,"['ayer', 'numero', 'idem', 'medio', 'teatro', 'acto', 'reina', 'Madrid', 'noche', 'exterior', 'señora', 'Banco', 'celebrar', 'real', 'Paris']",theatre,80
sp_1890_gasoline_11,sp,1890,gasoline,"['mujer', 'hombre', 'hijo', 'dejar', 'madre', 'amor', 'pasar', 'padre', 'Dios', 'vida', 'amigo', 'pobre', 'algun', 'vivir', 'puerta']",family,74
sp_1890_gasoline_12,sp,1890,gasoline,"['ministro', 'general', 'gobierno', 'Cuba', 'Consejo', 'comision', 'ayer', 'señor', 'ministerio', 'diputado', 'asunto', 'proyecto', 'marqu', 'liberal', 'Congreso']",politics,114
sp_1890_gasoline_13,sp,1890,gasoline,"['soldado', 'general', 'puerto', 'oficial', 'corresponsal', 'Jose', 'toro', 'español', 'tropa', 'guerra', 'TELÉGRAFO', 'militar', 'muerto', 'barco', 'teniente']",war,49
ger_1900_gasoline_0,ger,1900,gasoline,"['verk', 'Bill', 'billig', 'Verk', 'verkaufen', 'suchen', 'Naeh', 'Piano', 'Miete', 'Gesucht', 'bill', 'Eleg', 'eleg', 'Maedch', 'Sofa']",sales,543
ger_1900_gasoline_1,ger,1900,gasoline,"['Wasser', 'Stunde', 'Tochter', 'Stelle', 'Sohn', 'Mann', 'tief', 'bieten', 'arbeiten', 'reich', 'jung', 'Kopf', 'Familie', 'Maedche', 'werfen']",family,32
ger_1900_gasoline_2,ger,1900,gasoline,"['gestern', 'August', 'Dampfer', 'Antrag', 'Juni', 'November', 'Senat', 'Schiff', 'Juli', 'Dezember', 'September', 'angeklagter', 'Arbeiter', 'Regierung', 'Wilhelm']",boats,798
ger_1900_gasoline_3,ger,1900,gasoline,"['Pastor', 'Predigt', 'muessen', 'koennen', 'Kirche', 'bedeckt', 'Kapitaen', 'Auge', 'lassen', 'Leben', 'Brief', 'wissen', 'Abendmahl', 'schreiben', 'Mensch']",religion,260
sp_1900_gasoline_0,sp,1900,gasoline,"['idem', 'agua', 'metro', 'tierra', 'alcohol', 'gramo', 'color', 'blanco', 'mano', 'hombre', 'mundo', 'materia', 'kilo', 'suelo', 'dejar']",production,239
sp_1900_gasoline_1,sp,1900,gasoline,"['ministro', 'ayer', 'señor', 'calle', 'noche', 'general', 'obrero', 'Jose', 'comision', 'jefe', 'civil', 'liberal', 'Madrid', 'herido', 'toro']",workers,479
sp_1900_gasoline_2,sp,1900,gasoline,"['vender', 'barato', 'precio', 'casa', 'Madrid', 'desear', 'traje', 'modelo', 'piel', 'ceder', 'falda', 'traspasar', 'pral', 'cabello', 'bonito']",sales,554
sp_1900_gasoline_3,sp,1900,gasoline,"['gobierno', 'pesetas', 'España', 'obra', 'proyecto', 'fuerza', 'tiempo', 'trabajo', 'Congreso', 'puesto', 'caso', 'presupuesto', 'globo', 'pais', 'hablar']",government,150
fr_1820_iron_0,fr,1820,iron,"['police', 'prison', 'sieur', 'prince', 'tribunal', 'port', 'partir', 'relatif', 'commissaire', 'princesse', 'contenir', 'bateau', 'dent', 'ensuite', 'million']",crime,9
fr_1820_iron_1,fr,1820,iron,"['politique', 'reine', 'carliste', 'juge', 'prevenu', 'troupe', 'fete', 'revolution', 'arme', 'libre', 'justice', 'soutenir', 'gouvernement', 'soldat', 'attendre']",government,21
fr_1820_iron_2,fr,1820,iron,"['mlle', 'pere', 'piece', 'rôle', 'auteur', 'scene', 'Enfantin', 'Michel', 'marchand', 'depute', 'societe', 'acteur', 'discours', 'demander', 'representation']",theatre,16
fr_1820_iron_3,fr,1820,iron,"['docteur', 'oeil', 'couleur', 'pierre', 'cause', 'cent', 'malade', 'medecin', 'maladie', 'gros', 'mort', 'nature', 'ouvrir', 'verre', 'regarder']",medicine,9
fr_1820_iron_4,fr,1820,iron,"['temps', 'pont', 'blanc', 'ordre', 'fille', 'voiture', 'pantalon', 'mois', 'mars', 'costume', 'jeter', 'condamne', 'corps', 'personne', 'œuvre']",random,0
fr_1820_iron_5,fr,1820,iron,"['cheval', 'accuse', 'suite', 'chef', 'commencer', 'ecrit', 'français', 'artiste', 'conduire', 'lord', 'genre', 'electeur', 'eleve', 'membre', 'talent']",society,16
fr_1820_iron_6,fr,1820,iron,"['chambre', 'chemin', 'projet', 'president', 'ministre', 'pair', 'juin', 'discussion', 'seance', 'action', 'travail', 'question', 'fonds', 'espagnol', 'commerce']",politics,33
fr_1820_iron_7,fr,1820,iron,"['republique', 'creux', 'republicain', 'roman', 'canne', 'page', 'ouvrage', 'vendre', 'tableau', 'jardin', 'musique', 'Figaro', 'rouge', 'malin', 'litterature']",literature,26
fr_1820_iron_8,fr,1820,iron,"['Monsieur', 'peuple', 'Dupin', 'livre', 'theâtre', 'saint', 'vieux', 'femme', 'chien', 'cure', 'poete', 'Dieu', 'enfant', 'sang', 'mere']",art,88
fr_1820_iron_9,fr,1820,iron,"['mesd', 'théâtre', 'Paul', 'acte', 'Lepeintre', 'Thenard', 'Bordier', 'Guillemin', 'Clara', 'millimètre', 'Armand', 'theatre', 'klein', 'vaudevill', 'Arnal']",theatre,11
sp_1910_gasoline_0,sp,1910,gasoline,"['noticia', 'general', 'ayer', 'pais', 'buque', 'millón', 'periodico', 'mañana', 'puerto', 'guerra', 'nota', 'Francia', 'grupo', 'español', 'Marina']",newspaper,158
sp_1910_gasoline_1,sp,1910,gasoline,"['hora', 'noche', 'muerto', 'llegar', 'vapor', 'tren', 'mujer', 'salir', 'soldado', 'viaje', 'Policia', 'herido', 'aviador', 'metro', 'poner']",travel,186
sp_1910_gasoline_2,sp,1910,gasoline,"['Jose', 'doña', 'calle', 'medio', 'Garcia', 'Maria', 'Manuel', 'Antonio', 'Francisco', 'Luis', 'Lopez', 'obra', 'cuarto', 'Perez', 'Rodriguez']",real estate,167
sp_1910_gasoline_3,sp,1910,gasoline,"['idem', 'toro', 'premio', 'estocada', 'Ídem', 'Sevilla', 'bicho', 'serie', 'faena', 'corrida', 'doctor', 'cadaver', 'Centro', 'maestro', 'pinchazo']",bullfight,72
sp_1910_gasoline_4,sp,1910,gasoline,"['barato', 'cocina', 'esquina', 'vendo', 'Herradores', 'Felipe', 'Casa', 'agua', 'precio', 'sistema', 'Neri', 'cent', 'Plaza', 'endo', 'petroleo']",sales,400
sp_1910_gasoline_5,sp,1910,gasoline,"['enemigo', 'alemán', 'ruso', 'ataque', 'frente', 'noche', 'oficial', 'prisionero', 'alemar', 'tropa', 'aliado', 'norte', 'francés', 'fuego', 'submarino']",war,84
sp_1910_gasoline_6,sp,1910,gasoline,"['ministro', 'señor', 'obrero', 'Comision', 'proyecto', 'presidente', 'Consejo', 'Gobierno', 'ayer', 'alcalde', 'conde', 'pedir', 'asunto', 'huelga', 'gobierno']",government,344
sp_1910_gasoline_7,sp,1910,gasoline,"['vida', 'cosa', 'dejar', 'idea', 'España', 'llamar', 'mente', 'hombre', 'mundo', 'unico', 'español', 'valor', 'vivir', 'condición', 'vino']",random,0
sp_1910_gasoline_8,sp,1910,gasoline,"['pesetas', 'principal', 'cuadro', 'caja', 'plata', 'traje', 'dolor', 'venta', 'regalo', 'Madrid', 'vender', 'antiguo', 'mitad', 'pagar', 'señora']",sales,157
fr_1870_gasoline_0,fr,1870,gasoline,"['voyageur', 'reine', 'russe', 'Russie', 'course', 'cheval', 'prince', 'marquis', 'anglais', 'fete', 'degre', 'Rome', 'medaille', 'dimanche', 'chien']",travel,34
fr_1870_gasoline_1,fr,1870,gasoline,"['Restaurant', 'boulangerie', 'café', 'comestible', 'Boucherie', 'Hôtel', 'Truffes', 'Cafe', 'Pâtes', 'glacier', 'expedition', 'Montmartre', 'honore', 'chocolat', 'bontoux']",stores,25
fr_1870_gasoline_2,fr,1870,gasoline,"['franc', 'action', 'mlle', 'cours', 'banque', 'obligation', 'juillet', 'centime', 'Societe', 'bourse', 'valeur', 'Compagnie', 'titre', 'prix', 'million']",stick,159
fr_1870_gasoline_3,fr,1870,gasoline,"['bataillon', 'prussien', 'capitaine', 'garde', 'sergent', 'major', 'colonel', 'commandant', 'lieutenant', 'regimer', 'soldat', 'federe', 'service', 'national', 'campagne']",war,18
